,id,date,store_nbr,family,sales,onpromotion
3720,3720,2013-01-03,13,MEATS,86.622,0
3721,3721,2013-01-03,13,PERSONAL CARE,210.0,0
3722,3722,2013-01-03,13,PET SUPPLIES,0.0,0
3723,3723,2013-01-03,13,PLAYERS AND ELECTRONICS,0.0,0
3724,3724,2013-01-03,13,POULTRY,66.827995,0
3725,3725,2013-01-03,13,PREPARED FOODS,13.0,0
3726,3726,2013-01-03,13,PRODUCE,0.0,0
3727,3727,2013-01-03,13,SCHOOL AND OFFICE SUPPLIES,0.0,0
3728,3728,2013-01-03,13,SEAFOOD,0.0,0
3729,3729,2013-01-03,14,AUTOMOTIVE,0.0,0
3730,3730,2013-01-03,14,BABY CARE,0.0,0
3731,3731,2013-01-03,14,BEAUTY,5.0,0
3732,3732,2013-01-03,14,BEVERAGES,335.0,0
3733,3733,2013-01-03,14,BOOKS,0.0,0
3734,3734,2013-01-03,14,BREAD/BAKERY,267.0,0
3735,3735,2013-01-03,14,CELEBRATION,0.0,0
3736,3736,2013-01-03,14,CLEANING,1443.0,0
3737,3737,2013-01-03,14,DAIRY,124.0,0
3738,3738,2013-01-03,14,DELI,160.0,0
3739,3739,2013-01-03,14,EGGS,61.0,0
3740,3740,2013-01-03,14,FROZEN FOODS,53.68,0
3741,3741,2013-01-03,14,GROCERY I,2857.0,0
3742,3742,2013-01-03,14,GROCERY II,3.0,0
3743,3743,2013-01-03,14,HARDWARE,0.0,0
3744,3744,2013-01-03,14,HOME AND KITCHEN I,0.0,0
3745,3745,2013-01-03,14,HOME AND KITCHEN II,0.0,0
3746,3746,2013-01-03,14,HOME APPLIANCES,0.0,0
3747,3747,2013-01-03,14,HOME CARE,0.0,0
3748,3748,2013-01-03,14,LADIESWEAR,0.0,0
3749,3749,2013-01-03,14,LAWN AND GARDEN,0.0,0
3750,3750,2013-01-03,14,LINGERIE,8.0,0
3751,3751,2013-01-03,14,"LIQUOR,WINE,BEER",22.0,0
3752,3752,2013-01-03,14,MAGAZINES,0.0,0
3753,3753,2013-01-03,14,MEATS,413.152,0
3754,3754,2013-01-03,14,PERSONAL CARE,303.0,0
3755,3755,2013-01-03,14,PET SUPPLIES,0.0,0
3756,3756,2013-01-03,14,PLAYERS AND ELECTRONICS,0.0,0
3757,3757,2013-01-03,14,POULTRY,79.743996,0
3758,3758,2013-01-03,14,PREPARED FOODS,22.0,0
3759,3759,2013-01-03,14,PRODUCE,0.0,0
3760,3760,2013-01-03,14,SCHOOL AND OFFICE SUPPLIES,0.0,0
3761,3761,2013-01-03,14,SEAFOOD,2.0,0
3762,3762,2013-01-03,15,AUTOMOTIVE,2.0,0
3763,3763,2013-01-03,15,BABY CARE,0.0,0
3764,3764,2013-01-03,15,BEAUTY,0.0,0
3765,3765,2013-01-03,15,BEVERAGES,701.0,0
3766,3766,2013-01-03,15,BOOKS,0.0,0
3767,3767,2013-01-03,15,BREAD/BAKERY,162.0,0
3768,3768,2013-01-03,15,CELEBRATION,0.0,0
3769,3769,2013-01-03,15,CLEANING,1240.0,0
3770,3770,2013-01-03,15,DAIRY,121.0,0
3771,3771,2013-01-03,15,DELI,245.0,0
3772,3772,2013-01-03,15,EGGS,50.0,0
3773,3773,2013-01-03,15,FROZEN FOODS,32.159,0
3774,3774,2013-01-03,15,GROCERY I,2571.0,0
3775,3775,2013-01-03,15,GROCERY II,12.0,0
3776,3776,2013-01-03,15,HARDWARE,1.0,0
3777,3777,2013-01-03,15,HOME AND KITCHEN I,0.0,0
3778,3778,2013-01-03,15,HOME AND KITCHEN II,0.0,0
3779,3779,2013-01-03,15,HOME APPLIANCES,3.0,0
3780,3780,2013-01-03,15,HOME CARE,0.0,0
3781,3781,2013-01-03,15,LADIESWEAR,0.0,0
3782,3782,2013-01-03,15,LAWN AND GARDEN,0.0,0
3783,3783,2013-01-03,15,LINGERIE,4.0,0
3784,3784,2013-01-03,15,"LIQUOR,WINE,BEER",13.0,0
3785,3785,2013-01-03,15,MAGAZINES,0.0,0
3786,3786,2013-01-03,15,MEATS,151.772,0
3787,3787,2013-01-03,15,PERSONAL CARE,272.0,0
3788,3788,2013-01-03,15,PET SUPPLIES,0.0,0
3789,3789,2013-01-03,15,PLAYERS AND ELECTRONICS,0.0,0
3790,3790,2013-01-03,15,POULTRY,77.516,0
3791,3791,2013-01-03,15,PREPARED FOODS,22.0,0
3792,3792,2013-01-03,15,PRODUCE,0.0,0
3793,3793,2013-01-03,15,SCHOOL AND OFFICE SUPPLIES,0.0,0
3794,3794,2013-01-03,15,SEAFOOD,11.0,0
3795,3795,2013-01-03,16,AUTOMOTIVE,5.0,0
3796,3796,2013-01-03,16,BABY CARE,0.0,0
3797,3797,2013-01-03,16,BEAUTY,2.0,0
3798,3798,2013-01-03,16,BEVERAGES,430.0,0
3799,3799,2013-01-03,16,BOOKS,0.0,0
3800,3800,2013-01-03,16,BREAD/BAKERY,229.0,0
3801,3801,2013-01-03,16,CELEBRATION,0.0,0
3802,3802,2013-01-03,16,CLEANING,1115.0,0
3803,3803,2013-01-03,16,DAIRY,111.0,0
3804,3804,2013-01-03,16,DELI,195.0,0
3805,3805,2013-01-03,16,EGGS,125.0,0
3806,3806,2013-01-03,16,FROZEN FOODS,15.0,0
3807,3807,2013-01-03,16,GROCERY I,2612.0,0
3808,3808,2013-01-03,16,GROCERY II,2.0,0
3809,3809,2013-01-03,16,HARDWARE,1.0,0
3810,3810,2013-01-03,16,HOME AND KITCHEN I,0.0,0
3811,3811,2013-01-03,16,HOME AND KITCHEN II,0.0,0
3812,3812,2013-01-03,16,HOME APPLIANCES,0.0,0
3813,3813,2013-01-03,16,HOME CARE,0.0,0
3814,3814,2013-01-03,16,LADIESWEAR,0.0,0
3815,3815,2013-01-03,16,LAWN AND GARDEN,0.0,0
3816,3816,2013-01-03,16,LINGERIE,2.0,0
3817,3817,2013-01-03,16,"LIQUOR,WINE,BEER",11.0,0
3818,3818,2013-01-03,16,MAGAZINES,0.0,0
3819,3819,2013-01-03,16,MEATS,82.96,0
3820,3820,2013-01-03,16,PERSONAL CARE,248.0,0
3821,3821,2013-01-03,16,PET SUPPLIES,0.0,0
3822,3822,2013-01-03,16,PLAYERS AND ELECTRONICS,0.0,0
3823,3823,2013-01-03,16,POULTRY,99.455,0
3824,3824,2013-01-03,16,PREPARED FOODS,27.0,0
3825,3825,2013-01-03,16,PRODUCE,0.0,0
3826,3826,2013-01-03,16,SCHOOL AND OFFICE SUPPLIES,0.0,0
3827,3827,2013-01-03,16,SEAFOOD,4.0,0
3828,3828,2013-01-03,17,AUTOMOTIVE,1.0,0
3829,3829,2013-01-03,17,BABY CARE,0.0,0
3830,3830,2013-01-03,17,BEAUTY,0.0,0
3831,3831,2013-01-03,17,BEVERAGES,817.0,0
3832,3832,2013-01-03,17,BOOKS,0.0,0
3833,3833,2013-01-03,17,BREAD/BAKERY,197.0,0
3834,3834,2013-01-03,17,CELEBRATION,0.0,0
3835,3835,2013-01-03,17,CLEANING,951.0,0
3836,3836,2013-01-03,17,DAIRY,154.0,0
3837,3837,2013-01-03,17,DELI,262.0,0
3838,3838,2013-01-03,17,EGGS,81.0,0
3839,3839,2013-01-03,17,FROZEN FOODS,26.0,0
3840,3840,2013-01-03,17,GROCERY I,2462.0,0
3841,3841,2013-01-03,17,GROCERY II,10.0,0
3842,3842,2013-01-03,17,HARDWARE,1.0,0
3843,3843,2013-01-03,17,HOME AND KITCHEN I,0.0,0
3844,3844,2013-01-03,17,HOME AND KITCHEN II,0.0,0
3845,3845,2013-01-03,17,HOME APPLIANCES,0.0,0
3846,3846,2013-01-03,17,HOME CARE,0.0,0
3847,3847,2013-01-03,17,LADIESWEAR,0.0,0
3848,3848,2013-01-03,17,LAWN AND GARDEN,0.0,0
3849,3849,2013-01-03,17,LINGERIE,4.0,0
3850,3850,2013-01-03,17,"LIQUOR,WINE,BEER",17.0,0
3851,3851,2013-01-03,17,MAGAZINES,0.0,0
3852,3852,2013-01-03,17,MEATS,119.441,0
3853,3853,2013-01-03,17,PERSONAL CARE,183.0,0
3854,3854,2013-01-03,17,PET SUPPLIES,0.0,0
3855,3855,2013-01-03,17,PLAYERS AND ELECTRONICS,0.0,0
3856,3856,2013-01-03,17,POULTRY,173.8,0
3857,3857,2013-01-03,17,PREPARED FOODS,42.0,0
3858,3858,2013-01-03,17,PRODUCE,0.0,0
3859,3859,2013-01-03,17,SCHOOL AND OFFICE SUPPLIES,0.0,0
3860,3860,2013-01-03,17,SEAFOOD,22.0,0
3861,3861,2013-01-03,18,AUTOMOTIVE,1.0,0
3862,3862,2013-01-03,18,BABY CARE,0.0,0
3863,3863,2013-01-03,18,BEAUTY,0.0,0
3864,3864,2013-01-03,18,BEVERAGES,624.0,0
3865,3865,2013-01-03,18,BOOKS,0.0,0
3866,3866,2013-01-03,18,BREAD/BAKERY,794.0,0
3867,3867,2013-01-03,18,CELEBRATION,0.0,0
3868,3868,2013-01-03,18,CLEANING,656.0,0
3869,3869,2013-01-03,18,DAIRY,226.0,0
3870,3870,2013-01-03,18,DELI,171.86,0
3871,3871,2013-01-03,18,EGGS,156.0,0
3872,3872,2013-01-03,18,FROZEN FOODS,47.325,0
3873,3873,2013-01-03,18,GROCERY I,1915.0,0
3874,3874,2013-01-03,18,GROCERY II,36.0,0
3875,3875,2013-01-03,18,HARDWARE,0.0,0
3876,3876,2013-01-03,18,HOME AND KITCHEN I,0.0,0
3877,3877,2013-01-03,18,HOME AND KITCHEN II,0.0,0
3878,3878,2013-01-03,18,HOME APPLIANCES,0.0,0
3879,3879,2013-01-03,18,HOME CARE,0.0,0
3880,3880,2013-01-03,18,LADIESWEAR,0.0,0
3881,3881,2013-01-03,18,LAWN AND GARDEN,0.0,0
3882,3882,2013-01-03,18,LINGERIE,10.0,0
3883,3883,2013-01-03,18,"LIQUOR,WINE,BEER",63.0,0
3884,3884,2013-01-03,18,MAGAZINES,0.0,0
3885,3885,2013-01-03,18,MEATS,139.119,0
3886,3886,2013-01-03,18,PERSONAL CARE,98.0,0
3887,3887,2013-01-03,18,PET SUPPLIES,0.0,0
3888,3888,2013-01-03,18,PLAYERS AND ELECTRONICS,0.0,0
3889,3889,2013-01-03,18,POULTRY,105.737,0
3890,3890,2013-01-03,18,PREPARED FOODS,41.0,0
3891,3891,2013-01-03,18,PRODUCE,0.0,0
3892,3892,2013-01-03,18,SCHOOL AND OFFICE SUPPLIES,0.0,0
3893,3893,2013-01-03,18,SEAFOOD,23.0,0
3894,3894,2013-01-03,19,AUTOMOTIVE,1.0,0
3895,3895,2013-01-03,19,BABY CARE,0.0,0
3896,3896,2013-01-03,19,BEAUTY,0.0,0
3897,3897,2013-01-03,19,BEVERAGES,553.0,0
3898,3898,2013-01-03,19,BOOKS,0.0,0
3899,3899,2013-01-03,19,BREAD/BAKERY,158.0,0
3900,3900,2013-01-03,19,CELEBRATION,0.0,0
3901,3901,2013-01-03,19,CLEANING,730.0,0
3902,3902,2013-01-03,19,DAIRY,75.0,0
3903,3903,2013-01-03,19,DELI,135.0,0
3904,3904,2013-01-03,19,EGGS,39.0,0
3905,3905,2013-01-03,19,FROZEN FOODS,17.0,0
3906,3906,2013-01-03,19,GROCERY I,1663.0,0
3907,3907,2013-01-03,19,GROCERY II,15.0,0
3908,3908,2013-01-03,19,HARDWARE,1.0,0
3909,3909,2013-01-03,19,HOME AND KITCHEN I,0.0,0
3910,3910,2013-01-03,19,HOME AND KITCHEN II,0.0,0
3911,3911,2013-01-03,19,HOME APPLIANCES,0.0,0
3912,3912,2013-01-03,19,HOME CARE,0.0,0
3913,3913,2013-01-03,19,LADIESWEAR,0.0,0
3914,3914,2013-01-03,19,LAWN AND GARDEN,0.0,0
3915,3915,2013-01-03,19,LINGERIE,1.0,0
3916,3916,2013-01-03,19,"LIQUOR,WINE,BEER",30.0,0
3917,3917,2013-01-03,19,MAGAZINES,0.0,0
3918,3918,2013-01-03,19,MEATS,112.275,0
3919,3919,2013-01-03,19,PERSONAL CARE,146.0,0
3920,3920,2013-01-03,19,PET SUPPLIES,0.0,0
3921,3921,2013-01-03,19,PLAYERS AND ELECTRONICS,0.0,0
3922,3922,2013-01-03,19,POULTRY,53.812,0
3923,3923,2013-01-03,19,PREPARED FOODS,31.0,0
3924,3924,2013-01-03,19,PRODUCE,0.0,0
3925,3925,2013-01-03,19,SCHOOL AND OFFICE SUPPLIES,0.0,0
3926,3926,2013-01-03,19,SEAFOOD,22.0,0
3927,3927,2013-01-03,2,AUTOMOTIVE,5.0,0
3928,3928,2013-01-03,2,BABY CARE,0.0,0
3929,3929,2013-01-03,2,BEAUTY,2.0,0
3930,3930,2013-01-03,2,BEVERAGES,1016.0,0
3931,3931,2013-01-03,2,BOOKS,0.0,0
3932,3932,2013-01-03,2,BREAD/BAKERY,321.693,0
3933,3933,2013-01-03,2,CELEBRATION,0.0,0
3934,3934,2013-01-03,2,CLEANING,1398.0,0
3935,3935,2013-01-03,2,DAIRY,461.0,0
3936,3936,2013-01-03,2,DELI,177.799,0
3937,3937,2013-01-03,2,EGGS,186.0,0
3938,3938,2013-01-03,2,FROZEN FOODS,59.265,0
3939,3939,2013-01-03,2,GROCERY I,2640.0,0
3940,3940,2013-01-03,2,GROCERY II,23.0,0
3941,3941,2013-01-03,2,HARDWARE,1.0,0
3942,3942,2013-01-03,2,HOME AND KITCHEN I,0.0,0
3943,3943,2013-01-03,2,HOME AND KITCHEN II,0.0,0
3944,3944,2013-01-03,2,HOME APPLIANCES,0.0,0
3945,3945,2013-01-03,2,HOME CARE,0.0,0
3946,3946,2013-01-03,2,LADIESWEAR,0.0,0
3947,3947,2013-01-03,2,LAWN AND GARDEN,2.0,0
3948,3948,2013-01-03,2,LINGERIE,20.0,0
3949,3949,2013-01-03,2,"LIQUOR,WINE,BEER",22.0,0
3950,3950,2013-01-03,2,MAGAZINES,0.0,0
3951,3951,2013-01-03,2,MEATS,597.745,0
3952,3952,2013-01-03,2,PERSONAL CARE,236.0,0
3953,3953,2013-01-03,2,PET SUPPLIES,0.0,0
3954,3954,2013-01-03,2,PLAYERS AND ELECTRONICS,0.0,0
3955,3955,2013-01-03,2,POULTRY,317.652,0
3956,3956,2013-01-03,2,PREPARED FOODS,92.043,0
3957,3957,2013-01-03,2,PRODUCE,0.0,0
3958,3958,2013-01-03,2,SCHOOL AND OFFICE SUPPLIES,0.0,0
3959,3959,2013-01-03,2,SEAFOOD,34.343,0
3960,3960,2013-01-03,20,AUTOMOTIVE,0.0,0
3961,3961,2013-01-03,20,BABY CARE,0.0,0
3962,3962,2013-01-03,20,BEAUTY,0.0,0
3963,3963,2013-01-03,20,BEVERAGES,0.0,0
3964,3964,2013-01-03,20,BOOKS,0.0,0
3965,3965,2013-01-03,20,BREAD/BAKERY,0.0,0
3966,3966,2013-01-03,20,CELEBRATION,0.0,0
3967,3967,2013-01-03,20,CLEANING,0.0,0
3968,3968,2013-01-03,20,DAIRY,0.0,0
3969,3969,2013-01-03,20,DELI,0.0,0
3970,3970,2013-01-03,20,EGGS,0.0,0
3971,3971,2013-01-03,20,FROZEN FOODS,0.0,0
3972,3972,2013-01-03,20,GROCERY I,0.0,0
3973,3973,2013-01-03,20,GROCERY II,0.0,0
3974,3974,2013-01-03,20,HARDWARE,0.0,0
3975,3975,2013-01-03,20,HOME AND KITCHEN I,0.0,0
3976,3976,2013-01-03,20,HOME AND KITCHEN II,0.0,0
3977,3977,2013-01-03,20,HOME APPLIANCES,0.0,0
3978,3978,2013-01-03,20,HOME CARE,0.0,0
3979,3979,2013-01-03,20,LADIESWEAR,0.0,0
3980,3980,2013-01-03,20,LAWN AND GARDEN,0.0,0
3981,3981,2013-01-03,20,LINGERIE,0.0,0
3982,3982,2013-01-03,20,"LIQUOR,WINE,BEER",0.0,0
3983,3983,2013-01-03,20,MAGAZINES,0.0,0
3984,3984,2013-01-03,20,MEATS,0.0,0
3985,3985,2013-01-03,20,PERSONAL CARE,0.0,0
3986,3986,2013-01-03,20,PET SUPPLIES,0.0,0
3987,3987,2013-01-03,20,PLAYERS AND ELECTRONICS,0.0,0
3988,3988,2013-01-03,20,POULTRY,0.0,0
3989,3989,2013-01-03,20,PREPARED FOODS,0.0,0
3990,3990,2013-01-03,20,PRODUCE,0.0,0
3991,3991,2013-01-03,20,SCHOOL AND OFFICE SUPPLIES,0.0,0
3992,3992,2013-01-03,20,SEAFOOD,0.0,0
3993,3993,2013-01-03,21,AUTOMOTIVE,0.0,0
3994,3994,2013-01-03,21,BABY CARE,0.0,0
3995,3995,2013-01-03,21,BEAUTY,0.0,0
3996,3996,2013-01-03,21,BEVERAGES,0.0,0
3997,3997,2013-01-03,21,BOOKS,0.0,0
3998,3998,2013-01-03,21,BREAD/BAKERY,0.0,0
3999,3999,2013-01-03,21,CELEBRATION,0.0,0
4000,4000,2013-01-03,21,CLEANING,0.0,0
4001,4001,2013-01-03,21,DAIRY,0.0,0
4002,4002,2013-01-03,21,DELI,0.0,0
4003,4003,2013-01-03,21,EGGS,0.0,0
4004,4004,2013-01-03,21,FROZEN FOODS,0.0,0
4005,4005,2013-01-03,21,GROCERY I,0.0,0
4006,4006,2013-01-03,21,GROCERY II,0.0,0
4007,4007,2013-01-03,21,HARDWARE,0.0,0
4008,4008,2013-01-03,21,HOME AND KITCHEN I,0.0,0
4009,4009,2013-01-03,21,HOME AND KITCHEN II,0.0,0
4010,4010,2013-01-03,21,HOME APPLIANCES,0.0,0
4011,4011,2013-01-03,21,HOME CARE,0.0,0
4012,4012,2013-01-03,21,LADIESWEAR,0.0,0
4013,4013,2013-01-03,21,LAWN AND GARDEN,0.0,0
4014,4014,2013-01-03,21,LINGERIE,0.0,0
4015,4015,2013-01-03,21,"LIQUOR,WINE,BEER",0.0,0
4016,4016,2013-01-03,21,MAGAZINES,0.0,0
4017,4017,2013-01-03,21,MEATS,0.0,0
4018,4018,2013-01-03,21,PERSONAL CARE,0.0,0
4019,4019,2013-01-03,21,PET SUPPLIES,0.0,0
4020,4020,2013-01-03,21,PLAYERS AND ELECTRONICS,0.0,0
4021,4021,2013-01-03,21,POULTRY,0.0,0
4022,4022,2013-01-03,21,PREPARED FOODS,0.0,0
4023,4023,2013-01-03,21,PRODUCE,0.0,0
4024,4024,2013-01-03,21,SCHOOL AND OFFICE SUPPLIES,0.0,0
4025,4025,2013-01-03,21,SEAFOOD,0.0,0
4026,4026,2013-01-03,22,AUTOMOTIVE,0.0,0
4027,4027,2013-01-03,22,BABY CARE,0.0,0
4028,4028,2013-01-03,22,BEAUTY,0.0,0
4029,4029,2013-01-03,22,BEVERAGES,0.0,0
4030,4030,2013-01-03,22,BOOKS,0.0,0
4031,4031,2013-01-03,22,BREAD/BAKERY,0.0,0
4032,4032,2013-01-03,22,CELEBRATION,0.0,0
4033,4033,2013-01-03,22,CLEANING,0.0,0
4034,4034,2013-01-03,22,DAIRY,0.0,0
4035,4035,2013-01-03,22,DELI,0.0,0
4036,4036,2013-01-03,22,EGGS,0.0,0
4037,4037,2013-01-03,22,FROZEN FOODS,0.0,0
4038,4038,2013-01-03,22,GROCERY I,0.0,0
4039,4039,2013-01-03,22,GROCERY II,0.0,0
4040,4040,2013-01-03,22,HARDWARE,0.0,0
4041,4041,2013-01-03,22,HOME AND KITCHEN I,0.0,0
4042,4042,2013-01-03,22,HOME AND KITCHEN II,0.0,0
4043,4043,2013-01-03,22,HOME APPLIANCES,0.0,0
4044,4044,2013-01-03,22,HOME CARE,0.0,0
4045,4045,2013-01-03,22,LADIESWEAR,0.0,0
4046,4046,2013-01-03,22,LAWN AND GARDEN,0.0,0
4047,4047,2013-01-03,22,LINGERIE,0.0,0
4048,4048,2013-01-03,22,"LIQUOR,WINE,BEER",0.0,0
4049,4049,2013-01-03,22,MAGAZINES,0.0,0
4050,4050,2013-01-03,22,MEATS,0.0,0
4051,4051,2013-01-03,22,PERSONAL CARE,0.0,0
4052,4052,2013-01-03,22,PET SUPPLIES,0.0,0
4053,4053,2013-01-03,22,PLAYERS AND ELECTRONICS,0.0,0
4054,4054,2013-01-03,22,POULTRY,0.0,0
4055,4055,2013-01-03,22,PREPARED FOODS,0.0,0
4056,4056,2013-01-03,22,PRODUCE,0.0,0
4057,4057,2013-01-03,22,SCHOOL AND OFFICE SUPPLIES,0.0,0
4058,4058,2013-01-03,22,SEAFOOD,0.0,0
4059,4059,2013-01-03,23,AUTOMOTIVE,2.0,0
4060,4060,2013-01-03,23,BABY CARE,0.0,0
4061,4061,2013-01-03,23,BEAUTY,1.0,0
4062,4062,2013-01-03,23,BEVERAGES,486.0,0
4063,4063,2013-01-03,23,BOOKS,0.0,0
4064,4064,2013-01-03,23,BREAD/BAKERY,296.41602,0
4065,4065,2013-01-03,23,CELEBRATION,0.0,0
4066,4066,2013-01-03,23,CLEANING,721.0,0
4067,4067,2013-01-03,23,DAIRY,265.0,0
4068,4068,2013-01-03,23,DELI,153.148,0
4069,4069,2013-01-03,23,EGGS,62.0,0
4070,4070,2013-01-03,23,FROZEN FOODS,76.59,0
4071,4071,2013-01-03,23,GROCERY I,1975.0,0
4072,4072,2013-01-03,23,GROCERY II,12.0,0
4073,4073,2013-01-03,23,HARDWARE,0.0,0
4074,4074,2013-01-03,23,HOME AND KITCHEN I,0.0,0
4075,4075,2013-01-03,23,HOME AND KITCHEN II,0.0,0
4076,4076,2013-01-03,23,HOME APPLIANCES,1.0,0
4077,4077,2013-01-03,23,HOME CARE,0.0,0
4078,4078,2013-01-03,23,LADIESWEAR,0.0,0
4079,4079,2013-01-03,23,LAWN AND GARDEN,0.0,0
4080,4080,2013-01-03,23,LINGERIE,11.0,0
4081,4081,2013-01-03,23,"LIQUOR,WINE,BEER",74.0,0
4082,4082,2013-01-03,23,MAGAZINES,0.0,0
4083,4083,2013-01-03,23,MEATS,383.157,0
4084,4084,2013-01-03,23,PERSONAL CARE,184.0,0
4085,4085,2013-01-03,23,PET SUPPLIES,0.0,0
4086,4086,2013-01-03,23,PLAYERS AND ELECTRONICS,0.0,0
4087,4087,2013-01-03,23,POULTRY,155.83899,0
4088,4088,2013-01-03,23,PREPARED FOODS,34.0,0
4089,4089,2013-01-03,23,PRODUCE,0.0,0
4090,4090,2013-01-03,23,SCHOOL AND OFFICE SUPPLIES,0.0,0
4091,4091,2013-01-03,23,SEAFOOD,18.054,0
4092,4092,2013-01-03,24,AUTOMOTIVE,4.0,0
4093,4093,2013-01-03,24,BABY CARE,0.0,0
4094,4094,2013-01-03,24,BEAUTY,0.0,0
4095,4095,2013-01-03,24,BEVERAGES,2146.0,0
4096,4096,2013-01-03,24,BOOKS,0.0,0
4097,4097,2013-01-03,24,BREAD/BAKERY,641.702,0
4098,4098,2013-01-03,24,CELEBRATION,0.0,0
4099,4099,2013-01-03,24,CLEANING,1243.0,0
4100,4100,2013-01-03,24,DAIRY,678.0,0
4101,4101,2013-01-03,24,DELI,263.032,0
4102,4102,2013-01-03,24,EGGS,244.0,0
4103,4103,2013-01-03,24,FROZEN FOODS,142.324,0
4104,4104,2013-01-03,24,GROCERY I,3413.0,0
4105,4105,2013-01-03,24,GROCERY II,9.0,0
4106,4106,2013-01-03,24,HARDWARE,0.0,0
4107,4107,2013-01-03,24,HOME AND KITCHEN I,0.0,0
4108,4108,2013-01-03,24,HOME AND KITCHEN II,0.0,0
4109,4109,2013-01-03,24,HOME APPLIANCES,0.0,0
4110,4110,2013-01-03,24,HOME CARE,0.0,0
4111,4111,2013-01-03,24,LADIESWEAR,0.0,0
4112,4112,2013-01-03,24,LAWN AND GARDEN,7.0,0
4113,4113,2013-01-03,24,LINGERIE,2.0,0
4114,4114,2013-01-03,24,"LIQUOR,WINE,BEER",92.0,0
4115,4115,2013-01-03,24,MAGAZINES,0.0,0
4116,4116,2013-01-03,24,MEATS,443.188,0
4117,4117,2013-01-03,24,PERSONAL CARE,279.0,0
4118,4118,2013-01-03,24,PET SUPPLIES,0.0,0
4119,4119,2013-01-03,24,PLAYERS AND ELECTRONICS,0.0,0
4120,4120,2013-01-03,24,POULTRY,313.255,0
4121,4121,2013-01-03,24,PREPARED FOODS,116.25,0
4122,4122,2013-01-03,24,PRODUCE,0.0,0
4123,4123,2013-01-03,24,SCHOOL AND OFFICE SUPPLIES,0.0,0
4124,4124,2013-01-03,24,SEAFOOD,49.489998,0
4125,4125,2013-01-03,25,AUTOMOTIVE,1.0,0
4126,4126,2013-01-03,25,BABY CARE,0.0,0
4127,4127,2013-01-03,25,BEAUTY,2.0,0
4128,4128,2013-01-03,25,BEVERAGES,992.0,0
4129,4129,2013-01-03,25,BOOKS,0.0,0
4130,4130,2013-01-03,25,BREAD/BAKERY,208.511,0
4131,4131,2013-01-03,25,CELEBRATION,0.0,0
4132,4132,2013-01-03,25,CLEANING,520.0,0
4133,4133,2013-01-03,25,DAIRY,214.0,0
4134,4134,2013-01-03,25,DELI,118.367,0
4135,4135,2013-01-03,25,EGGS,112.0,0
4136,4136,2013-01-03,25,FROZEN FOODS,40.0,0
4137,4137,2013-01-03,25,GROCERY I,1462.0,0
4138,4138,2013-01-03,25,GROCERY II,18.0,0
4139,4139,2013-01-03,25,HARDWARE,0.0,0
4140,4140,2013-01-03,25,HOME AND KITCHEN I,0.0,0
4141,4141,2013-01-03,25,HOME AND KITCHEN II,0.0,0
4142,4142,2013-01-03,25,HOME APPLIANCES,0.0,0
4143,4143,2013-01-03,25,HOME CARE,0.0,0
4144,4144,2013-01-03,25,LADIESWEAR,0.0,0
4145,4145,2013-01-03,25,LAWN AND GARDEN,5.0,0
4146,4146,2013-01-03,25,LINGERIE,14.0,0
4147,4147,2013-01-03,25,"LIQUOR,WINE,BEER",73.0,0
4148,4148,2013-01-03,25,MAGAZINES,0.0,0
4149,4149,2013-01-03,25,MEATS,392.49802,0
4150,4150,2013-01-03,25,PERSONAL CARE,117.0,0
4151,4151,2013-01-03,25,PET SUPPLIES,0.0,0
4152,4152,2013-01-03,25,PLAYERS AND ELECTRONICS,0.0,0
4153,4153,2013-01-03,25,POULTRY,81.645,0
4154,4154,2013-01-03,25,PREPARED FOODS,67.892,0
4155,4155,2013-01-03,25,PRODUCE,0.0,0
4156,4156,2013-01-03,25,SCHOOL AND OFFICE SUPPLIES,0.0,0
4157,4157,2013-01-03,25,SEAFOOD,4.0,0
4158,4158,2013-01-03,26,AUTOMOTIVE,0.0,0
4159,4159,2013-01-03,26,BABY CARE,0.0,0
4160,4160,2013-01-03,26,BEAUTY,1.0,0
4161,4161,2013-01-03,26,BEVERAGES,334.0,0
4162,4162,2013-01-03,26,BOOKS,0.0,0
4163,4163,2013-01-03,26,BREAD/BAKERY,219.0,0
4164,4164,2013-01-03,26,CELEBRATION,0.0,0
4165,4165,2013-01-03,26,CLEANING,578.0,0
4166,4166,2013-01-03,26,DAIRY,140.0,0
4167,4167,2013-01-03,26,DELI,81.534,0
4168,4168,2013-01-03,26,EGGS,60.0,0
4169,4169,2013-01-03,26,FROZEN FOODS,32.816,0
4170,4170,2013-01-03,26,GROCERY I,1413.0,0
4171,4171,2013-01-03,26,GROCERY II,3.0,0
4172,4172,2013-01-03,26,HARDWARE,0.0,0
4173,4173,2013-01-03,26,HOME AND KITCHEN I,0.0,0
4174,4174,2013-01-03,26,HOME AND KITCHEN II,0.0,0
4175,4175,2013-01-03,26,HOME APPLIANCES,0.0,0
4176,4176,2013-01-03,26,HOME CARE,0.0,0
4177,4177,2013-01-03,26,LADIESWEAR,0.0,0
4178,4178,2013-01-03,26,LAWN AND GARDEN,0.0,0
4179,4179,2013-01-03,26,LINGERIE,0.0,0
4180,4180,2013-01-03,26,"LIQUOR,WINE,BEER",6.0,0
4181,4181,2013-01-03,26,MAGAZINES,0.0,0
4182,4182,2013-01-03,26,MEATS,237.145,0
